日期,昨日涨跌幅,开盘涨幅,入场价,入场原因,代码,收益_1日,收益_3日,收益_5日,收益_10日,涨跌幅区间
2025-12-26,3.2863849765258246,3.3333333333333437,27.28,昨日涨跌幅+3.29%，符合2%-7%区间,300045,1.74,5.7,11.19,25.27,3%~4%
2025-12-29,4.3939393939393945,-2.0319303338171224,27.0,昨日涨跌幅+4.39%，符合2%-7%区间,300045,3.09,8.83,4.42,24.61,4%~5%
2026-01-05,3.5829451809387347,3.7703216879972246,30.0,昨日涨跌幅+3.58%，符合2%-7%区间,300045,1.09,-3.08,24.45,-0.05,3%~4%
2026-01-07,3.224711473183972,-2.8609010194015183,29.54,昨日涨跌幅+3.22%，符合2%-7%区间,300045,-1.57,26.4,13.87,-3.77,3%~4%
2026-01-09,3.148213654050225,0.137174211248281,29.2,昨日涨跌幅+3.15%，符合2%-7%区间,300045,27.87,15.2,2.19,5.37,3%~4%
2026-01-12,6.927297668038412,5.80500320718409,32.99,昨日涨跌幅+6.93%，符合2%-7%区间,300045,3.54,-7.92,-9.13,-13.16,5%~7%
2026-01-26,6.379310344827593,0.5186385737439236,31.01,昨日涨跌幅+6.38%，符合2%-7%区间,300045,-6.7,-9.37,-13.86,-12.31,5%~7%
2026-02-04,4.664179104477606,-0.8556149732620422,27.81,昨日涨跌幅+4.66%，符合2%-7%区间,300045,-3.05,-2.19,-4.27,-3.05,4%~5%
2026-03-03,5.975654739948366,-0.6961364427427785,28.53,昨日涨跌幅+5.98%，符合2%-7%区间,300045,-10.51,-11.81,-11.36,-18.79,5%~7%
2026-03-19,2.8387096774193488,-1.2547051442910906,23.61,昨日涨跌幅+2.84%，符合2%-7%区间,300045,-5.11,-9.3,-10.36,-9.51,2%~3%
2026-04-09,6.127333652465294,-1.2178619756427755,21.9,昨日涨跌幅+6.13%，符合2%-7%区间,300045,-1.06,3.83,4.97,4.33,5%~7%
2026-04-15,4.062072113190318,0.7894736842105177,22.98,昨日涨跌幅+4.06%，符合2%-7%区间,300045,0.02,4.03,1.94,-6.68,4%~5%
2026-04-21,3.766233766233751,-0.3337505214851877,23.89,昨日涨跌幅+3.77%，符合2%-7%区间,300045,-1.95,-7.14,-11.46,-1.41,3%~4%
2026-05-06,3.9516503951650295,0.08944543828264262,22.38,昨日涨跌幅+3.95%，符合2%-7%区间,300045,3.47,5.62,13.93,4.99,3%~4%
2026-05-07,3.354203935599287,1.0385114668974627,23.35,昨日涨跌幅+3.35%，符合2%-7%区间,300045,0.88,-0.97,4.22,-5.25,3%~4%
2024-01-24,2.149574563367662,0.5260850504164916,22.93,昨日涨跌幅+2.15%，符合2%-7%区间,300346,3.25,-1.46,-10.7,-4.82,2%~3%
2024-01-26,3.8041101880192274,-0.5897219882055493,23.6,昨日涨跌幅+3.80%，符合2%-7%区间,300346,-4.26,-13.25,-18.54,-1.51,3%~4%
2024-02-19,5.3449063499314775,1.994796183868175,23.52,昨日涨跌幅+5.34%，符合2%-7%区间,300346,-1.6,0.36,2.19,11.16,5%~7%
2024-02-23,2.5119099177133064,-0.042247570764686326,23.66,昨日涨跌幅+2.51%，符合2%-7%区间,300346,1.58,-0.96,8.81,6.19,2%~3%
2024-02-28,3.692946058091273,0.04001600640257674,25.0,昨日涨跌幅+3.69%，符合2%-7%区间,300346,3.96,4.56,0.52,2.24,3%~4%
2024-03-21,2.1000381825124093,-0.18698578908001862,26.69,昨日涨跌幅+2.10%，符合2%-7%区间,300346,0.77,-5.75,-5.19,-6.05,2%~3%
2024-03-25,2.5475285171102646,-0.7786429365962078,26.76,昨日涨跌幅+2.55%，符合2%-7%区间,300346,-6.0,-5.44,-3.61,-7.04,2%~3%
2024-03-29,6.99831365935919,-0.9850275807722575,25.13,昨日涨跌幅+7.00%，符合2%-7%区间,300346,2.66,4.42,0.95,-11.34,5%~7%
2024-04-18,5.682326621923939,-0.5503810330228731,23.49,昨日涨跌幅+5.68%，符合2%-7%区间,300346,-2.28,-3.39,0.06,8.06,5%~7%
2024-04-25,2.943760984182764,-0.8962868117797784,23.22,昨日涨跌幅+2.94%，符合2%-7%区间,300346,7.04,9.84,9.32,3.9,2%~3%
2024-04-29,5.727619855748833,0.0,24.92,昨日涨跌幅+5.73%，符合2%-7%区间,300346,2.33,1.85,1.73,-4.37,5%~7%
2024-04-30,3.41091492776886,-0.2716336825766441,25.7,昨日涨跌幅+3.41%，符合2%-7%区间,300346,-0.9,-3.12,-3.74,-5.03,3%~4%
2024-05-20,2.426778242677829,-0.6944444444444531,24.31,昨日涨跌幅+2.43%，符合2%-7%区间,300346,0.34,-2.05,8.85,10.0,2%~3%
2024-05-31,2.9334336216622736,-1.351845085860437,27.0,昨日涨跌幅+2.93%，符合2%-7%区间,300346,-0.98,-1.32,6.35,14.76,2%~3%
2024-06-11,6.079587324981572,3.056616880861429,29.67,昨日涨跌幅+6.08%，符合2%-7%区间,300346,5.35,2.75,3.49,-2.81,5%~7%
2024-06-20,5.358882754140959,-1.9728729963008562,31.8,昨日涨跌幅+5.36%，符合2%-7%区间,300346,-4.87,-9.34,-11.03,-11.88,5%~7%
2024-06-27,2.6970954356846377,-1.0437710437710357,29.39,昨日涨跌幅+2.70%，符合2%-7%区间,300346,-3.0,-3.95,-4.64,0.54,2%~3%
2024-07-10,6.069260978222069,-1.0097610232245091,29.41,昨日涨跌幅+6.07%，符合2%-7%区间,300346,0.47,-0.18,0.71,-4.33,5%~7%
2024-07-19,5.353535353535355,-1.3103227868328515,30.88,昨日涨跌幅+5.35%，符合2%-7%区间,300346,0.34,-8.89,-7.73,-7.24,5%~7%
2024-07-31,2.6690391459074814,-0.6932409012131768,28.65,昨日涨跌幅+2.67%，符合2%-7%区间,300346,3.63,-6.77,-6.04,-7.85,2%~3%
2024-08-01,3.188908145580593,0.30231776956668455,29.86,昨日涨跌幅+3.19%，符合2%-7%区间,300346,-4.06,-9.32,-9.02,-10.63,3%~4%
2024-09-02,5.190719622493112,0.8224299065420437,26.97,昨日涨跌幅+5.19%，符合2%-7%区间,300346,-2.32,0.46,-2.1,0.46,5%~7%
2024-09-05,3.141559424678264,-0.9541284403669748,26.99,昨日涨跌幅+3.14%，符合2%-7%区间,300346,-2.17,0.31,-2.5,-2.98,3%~4%
2024-09-11,2.530211480362521,-0.9944751381215422,26.88,昨日涨跌幅+2.53%，符合2%-7%区间,300346,-2.1,0.8,-0.54,12.52,2%~3%
2024-09-19,4.620716211012721,0.22083179977916423,27.23,昨日涨跌幅+4.62%，符合2%-7%区间,300346,-1.82,0.31,4.82,44.23,4%~5%
2024-09-25,4.303122619954292,0.14603870025555743,27.43,昨日涨跌幅+4.30%，符合2%-7%区间,300346,4.06,28.59,54.15,45.84,4%~5%
2024-09-27,4.45255474452555,2.4807826694619006,29.33,昨日涨跌幅+4.45%，符合2%-7%区间,300346,20.25,44.15,24.58,46.43,4%~5%
2024-09-30,5.939902166317257,4.716358839050128,31.75,昨日涨跌幅+5.94%，符合2%-7%区间,300346,33.33,23.66,21.99,33.17,5%~7%
2024-10-15,6.007646095030039,-0.5667181865018023,38.6,昨日涨跌幅+6.01%，符合2%-7%区间,300346,3.55,11.2,9.59,2.0,5%~7%
2024-10-17,3.780424650440195,-1.197604790419149,39.6,昨日涨跌幅+3.78%，符合2%-7%区间,300346,8.38,6.82,2.9,5.23,3%~4%
2024-11-01,4.711779448621556,-0.8855911919578907,41.41,昨日涨跌幅+4.71%，符合2%-7%区间,300346,-2.12,2.74,8.56,-2.36,4%~5%
2024-11-05,3.435114503816794,-0.24600246002460802,40.55,昨日涨跌幅+3.44%，符合2%-7%区间,300346,4.92,10.87,10.5,-1.14,3%~4%
2024-11-06,3.099630996309965,0.4533524218563789,42.1,昨日涨跌幅+3.10%，符合2%-7%区间,300346,6.61,9.67,5.9,-4.91,3%~4%
2024-11-08,5.485232067510548,2.688888888888896,46.21,昨日涨跌幅+5.49%，符合2%-7%区间,300346,-0.11,-3.55,-12.53,-17.77,5%~7%
2024-11-12,2.706900377191035,-1.3609850939727886,45.66,昨日涨跌幅+2.71%，符合2%-7%区间,300346,-2.38,-11.47,-12.24,-17.54,2%~3%
2024-11-20,4.742053152683701,-0.3731343283582267,40.05,昨日涨跌幅+4.74%，符合2%-7%区间,300346,-0.3,-4.72,-2.43,3.12,4%~5%
2024-11-28,3.732133403917404,0.025516713447326644,39.2,昨日涨跌幅+3.73%，符合2%-7%区间,300346,-0.2,7.25,6.53,8.8,3%~4%
2024-12-03,3.3902625541677445,1.3313609467455523,41.1,昨日涨跌幅+3.39%，符合2%-7%区间,300346,0.47,2.45,0.86,-2.66,3%~4%
2024-12-04,3.920118343195256,2.918149466192177,43.38,昨日涨跌幅+3.92%，符合2%-7%区间,300346,-3.76,-4.84,-2.72,-6.53,3%~4%
2024-12-23,3.747244673034533,-0.02360717658167477,42.35,昨日涨跌幅+3.75%，符合2%-7%区间,300346,-2.24,-3.75,-4.29,-13.31,3%~4%
2025-01-08,3.049804141018453,-0.8688569101276133,36.51,昨日涨跌幅+3.05%，符合2%-7%区间,300346,0.35,-0.03,2.51,2.9,3%~4%
2025-01-15,3.9071038251366152,-0.5521956350249879,37.82,昨日涨跌幅+3.91%，符合2%-7%区间,300346,-1.34,-0.57,-0.68,1.81,3%~4%
2025-02-07,3.762429454447736,-0.41440041440040654,38.45,昨日涨跌幅+3.76%，符合2%-7%区间,300346,0.53,1.57,-3.11,0.66,3%~4%
2025-02-13,3.270042194092815,-0.6384065372829428,38.91,昨日涨跌幅+3.27%，符合2%-7%区间,300346,-4.26,-5.42,-2.54,2.21,3%~4%
2025-02-20,3.603359523164462,-0.36610878661087476,38.1,昨日涨跌幅+3.60%，符合2%-7%区间,300346,1.58,6.07,4.39,3.03,3%~4%
2025-02-24,2.051012358664206,0.02576655501158598,38.82,昨日涨跌幅+2.05%，符合2%-7%区间,300346,4.1,2.45,-2.68,0.75,2%~3%
2025-02-26,3.97741852707212,1.0612043435340501,40.95,昨日涨跌幅+3.98%，符合2%-7%区间,300346,-2.89,-7.75,-5.55,-7.92,3%~4%
2025-03-28,3.5544360481388315,0.2702702702702675,37.1,昨日涨跌幅+3.55%，符合2%-7%区间,300346,-2.06,0.15,-5.78,4.92,3%~4%
2025-04-02,2.936333699231608,-0.21327645961076724,37.43,昨日涨跌幅+2.94%，符合2%-7%区间,300346,-0.41,-5.14,-0.41,2.07,2%~3%
2025-04-10,4.998595900028091,1.8989034501203594,38.1,昨日涨跌幅+5.00%，符合2%-7%区间,300346,1.82,0.11,0.27,0.82,4%~5%
2025-04-14,4.066345639379332,1.0282776349614275,39.3,昨日涨跌幅+4.07%，符合2%-7%区间,300346,-2.95,-2.8,-4.94,-2.54,4%~5%
2025-04-23,3.015745930077407,-0.5699481865284906,38.38,昨日涨跌幅+3.02%，符合2%-7%区间,300346,0.08,-0.2,2.69,-15.6,3%~4%
2025-05-06,2.5960539979231534,0.0,39.52,昨日涨跌幅+2.60%，符合2%-7%区间,300346,1.57,-18.78,-20.17,-19.99,2%~3%
2025-05-07,3.1882591093117307,0.5394801373222124,41.0,昨日涨跌幅+3.19%，符合2%-7%区间,300346,-2.91,-21.01,-22.18,-23.62,3%~4%
2025-05-30,2.830188679245293,-0.41126225877886613,31.48,昨日涨跌幅+2.83%，符合2%-7%区间,300346,0.04,0.55,0.9,-3.17,2%~3%
2025-08-14,5.826723611958506,-0.28826751225135006,34.59,昨日涨跌幅+5.83%，符合2%-7%区间,300346,0.96,-0.6,-1.12,6.57,5%~7%
2025-08-18,3.762962962962968,1.9417475728155331,35.7,昨日涨跌幅+3.76%，符合2%-7%区间,300346,-3.7,-4.2,0.78,2.66,3%~4%
2025-08-25,4.606413994169123,2.257525083612033,36.69,昨日涨跌幅+4.61%，符合2%-7%区间,300346,-2.43,0.46,-0.12,-5.68,4%~5%
2025-08-29,4.465799886941779,1.4069264069263898,37.48,昨日涨跌幅+4.47%，符合2%-7%区间,300346,-2.23,-6.1,-7.91,-7.56,4%~5%
2025-09-08,3.43591275769346,0.17331022530329143,34.68,昨日涨跌幅+3.44%，符合2%-7%区间,300346,-3.71,-1.2,-1.58,8.49,3%~4%
2025-09-12,4.089669797031204,-0.3201396973224635,34.25,昨日涨跌幅+4.09%，符合2%-7%区间,300346,-0.34,4.86,4.98,20.74,4%~5%
2025-09-18,4.985422740524781,-1.0830324909747335,35.62,昨日涨跌幅+4.99%，符合2%-7%区间,300346,0.93,6.88,17.38,16.79,4%~5%
2025-09-23,4.6324549237170665,0.5037115588547136,37.91,昨日涨跌幅+4.63%，符合2%-7%区间,300346,12.99,9.06,14.25,7.69,4%~5%
2025-10-09,3.627684964200495,0.20727775218791766,43.51,昨日涨跌幅+3.63%，符合2%-7%区间,300346,-4.44,-4.39,-8.55,-13.84,3%~4%
2025-10-27,4.46689710183461,9.951641639093921,43.2,昨日涨跌幅+4.47%，符合2%-7%区间,300346,-4.66,-6.51,-9.54,-10.88,4%~5%
2025-10-28,5.904810384321713,0.9853400624849851,42.02,昨日涨跌幅+5.90%，符合2%-7%区间,300346,-1.28,-6.21,-8.23,-8.54,5%~7%
2025-11-18,2.353918582110226,0.43290043290042934,37.12,昨日涨跌幅+2.35%，符合2%-7%区间,300346,5.97,5.24,10.23,13.59,2%~3%
2025-11-20,5.850778314546434,2.8144016227180435,40.55,昨日涨跌幅+5.85%，符合2%-7%区间,300346,-3.68,0.88,-6.74,1.45,5%~7%
2025-11-25,5.693132499361742,-1.545893719806768,40.76,昨日涨跌幅+5.69%，符合2%-7%区间,300346,-4.57,-6.73,3.42,2.32,5%~7%
2025-12-15,4.526848061642186,1.359133840129001,44.0,昨日涨跌幅+4.53%，符合2%-7%区间,300346,8.15,2.02,3.58,-0.67,4%~5%
2025-12-23,5.251036388760944,-1.3129102844638973,45.1,昨日涨跌幅+5.25%，符合2%-7%区间,300346,2.09,-0.35,-4.78,24.58,5%~7%
2026-01-06,4.125874125874129,-0.0671591672263272,44.64,昨日涨跌幅+4.13%，符合2%-7%区间,300346,23.35,30.32,22.48,40.2,4%~5%
2026-01-07,2.9550033579583523,6.892802783213736,49.16,昨日涨跌幅+2.96%，符合2%-7%区间,300346,14.26,16.38,15.61,24.15,2%~3%
2026-01-09,2.029353143685464,-2.3264073876753777,55.0,昨日涨跌幅+2.03%，符合2%-7%区间,300346,3.99,3.3,10.63,8.01,2%~3%
2026-01-12,3.5340081690641068,-2.2298456260720356,57.0,昨日涨跌幅+3.53%，符合2%-7%区间,300346,-4.14,9.81,5.68,-0.3,3%~4%
2026-01-15,3.959854014598552,-1.948393891521849,55.86,昨日涨跌幅+3.96%，符合2%-7%区间,300346,8.92,11.98,3.89,0.54,3%~4%
2026-01-21,3.824503311258276,-2.7268378249083125,61.0,昨日涨跌幅+3.82%，符合2%-7%区间,300346,-4.89,-6.85,-4.1,-11.92,3%~4%
2026-01-26,2.3543564186286448,-0.0335795836131636,59.54,昨日涨跌幅+2.35%，符合2%-7%区间,300346,-3.57,-5.69,-11.68,-8.59,2%~3%
2026-02-04,2.881516587677724,-1.0871568085498495,53.68,昨日涨跌幅+2.88%，符合2%-7%区间,300346,-2.29,1.42,0.67,6.13,2%~3%
2026-02-10,3.527403754978198,-0.2747755999267354,54.44,昨日涨跌幅+3.53%，符合2%-7%区间,300346,-0.74,-1.27,5.49,-6.69,3%~4%
2026-02-25,3.6178107606679166,-1.3786929274843374,55.08,昨日涨跌幅+3.62%，符合2%-7%区间,300346,3.42,0.21,-7.78,-7.58,3%~4%
2026-02-26,3.097582811101152,-0.850989927057999,57.09,昨日涨跌幅+3.10%，符合2%-7%区间,300346,-0.6,-10.7,-8.74,-11.82,3%~4%
2026-03-06,2.5711481844945983,-0.172215843857626,52.17,昨日涨跌幅+2.57%，符合2%-7%区间,300346,-3.92,-2.41,-3.71,-10.92,2%~3%
2026-03-11,2.486572508454344,0.019409937888204,51.53,昨日涨跌幅+2.49%，符合2%-7%区间,300346,-2.28,-4.24,-6.49,-10.41,2%~3%
2026-03-26,3.14031180400891,-0.9285251565536612,45.88,昨日涨跌幅+3.14%，符合2%-7%区间,300346,0.79,-1.89,-3.27,3.29,3%~4%
2026-03-30,2.633908809207619,-2.3075264179426402,45.3,昨日涨跌幅+2.63%，符合2%-7%区间,300346,-0.63,-2.02,0.54,7.18,2%~3%
2026-04-02,2.1931767833407223,-0.2818122696726655,46.0,昨日涨跌幅+2.19%，符合2%-7%区间,300346,-2.89,4.46,3.02,7.33,2%~3%
2026-04-09,5.495949200788264,-1.4321295143212898,47.49,昨日涨跌幅+5.50%，符合2%-7%区间,300346,-0.22,2.23,0.88,9.97,5%~7%
2026-04-15,2.011735121542335,0.0,48.68,昨日涨跌幅+2.01%，符合2%-7%区间,300346,-1.59,3.64,5.47,4.03,2%~3%
2026-04-20,3.039134054954196,0.02020202020200923,49.51,昨日涨跌幅+3.04%，符合2%-7%区间,300346,3.23,5.48,4.2,12.46,3%~4%
2026-04-21,2.202020202020205,0.8302035975489064,51.01,昨日涨跌幅+2.20%，符合2%-7%区间,300346,0.64,4.74,-0.5,5.82,2%~3%
2026-04-27,2.310924369747891,-0.5040134403584196,53.3,昨日涨跌幅+2.31%，符合2%-7%区间,300346,-4.78,-3.62,4.45,3.85,2%~3%
2026-05-07,4.949534161490687,0.5363417791751424,54.36,昨日涨跌幅+4.95%，符合2%-7%区间,300346,-0.72,1.89,1.82,2.3,4%~5%
2026-05-08,3.236545219160347,-1.8810462199928324,54.77,昨日涨跌幅+3.24%，符合2%-7%区间,300346,2.93,4.98,2.95,3.12,3%~4%
2026-05-12,4.45306725794532,-0.8314169467539378,56.06,昨日涨跌幅+4.45%，符合2%-7%区间,300346,2.56,0.58,3.07,5.82,4%~5%
2026-05-14,3.7990637378465975,0.41630529054641485,57.89,昨日涨跌幅+3.80%，符合2%-7%区间,300346,-2.61,-0.19,-3.96,-0.25,3%~4%
2026-05-20,2.1149101163200568,-0.06903693476009165,57.9,昨日涨跌幅+2.11%，符合2%-7%区间,300346,-3.98,5.07,-3.18,-12.51,2%~3%
2026-05-21,3.520883672764929,0.5835278426142176,60.33,昨日涨跌幅+3.52%，符合2%-7%区间,300346,-6.41,-1.69,-4.29,-13.11,3%~4%
2024-01-12,3.265578140619785,0.6776379477250849,31.2,昨日涨跌幅+3.27%，符合2%-7%区间,300814,-2.01,-1.21,4.24,10.78,3%~4%
2024-01-22,5.87662337662338,0.0,32.61,昨日涨跌幅+5.88%，符合2%-7%区间,300814,3.83,10.73,-8.9,-30.21,5%~7%
2024-01-24,2.5060386473430007,-1.9734904270986786,33.28,昨日涨跌幅+2.51%，符合2%-7%区间,300814,8.49,-10.74,-23.99,-30.45,2%~3%
2024-02-02,2.244978337928316,0.11556240369798854,25.99,昨日涨跌幅+2.24%，符合2%-7%区间,300814,-12.36,-10.86,4.64,14.92,2%~3%
2024-02-05,2.580893682588581,-2.853924145700326,25.87,昨日涨跌幅+2.58%，符合2%-7%区间,300814,-6.89,-3.6,8.22,20.21,2%~3%
2024-02-07,5.733041575492326,0.7450331125827825,24.34,昨日涨跌幅+5.73%，符合2%-7%区间,300814,2.47,15.04,16.93,18.87,5%~7%
2024-02-21,2.9336266960029445,-3.7050231563947267,27.03,昨日涨跌幅+2.93%，符合2%-7%区间,300814,5.27,10.49,1.46,15.33,2%~3%
2024-02-23,3.7454545454545407,1.6473887136347676,29.0,昨日涨跌幅+3.75%，符合2%-7%区间,300814,2.96,-5.45,4.89,10.51,3%~4%
2024-02-26,4.801962846126884,-1.8060200668896242,29.36,昨日涨跌幅+4.80%，符合2%-7%区间,300814,5.88,-1.51,11.2,13.58,4%~5%
2024-02-28,4.108216432865741,-0.6737247353224229,30.96,昨日涨跌幅+4.11%，符合2%-7%区间,300814,-6.61,5.44,0.66,5.08,4%~5%
2024-03-01,5.454545454545445,0.4827586206896495,29.14,昨日涨跌幅+5.45%，符合2%-7%区间,300814,12.04,6.96,9.98,11.35,5%~7%
2024-03-04,5.172413793103448,0.0,30.5,昨日涨跌幅+5.17%，符合2%-7%区间,300814,1.52,-1.23,9.33,9.13,5%~7%
2024-03-11,6.35551142005959,-2.5832555244320043,31.3,昨日涨跌幅+6.36%，符合2%-7%区间,300814,4.32,1.54,6.33,-0.47,5%~7%
2024-03-12,4.046062869592282,-1.286269817529162,33.0,昨日涨跌幅+4.05%，符合2%-7%区间,300814,-1.43,-1.7,2.42,-2.76,4%~5%
2024-03-18,2.0709130844053902,0.0,32.53,昨日涨跌幅+2.07%，符合2%-7%区间,300814,3.9,2.86,-4.25,-3.45,2%~3%
2024-03-19,2.582231786043643,-1.288582559184892,32.94,昨日涨跌幅+2.58%，符合2%-7%区间,300814,3.42,-1.04,-2.59,-8.36,2%~3%
2024-03-27,3.008962868117804,-2.082038533250463,31.51,昨日涨跌幅+3.01%，符合2%-7%区间,300814,-4.02,-0.31,-7.9,-12.05,3%~4%
2024-03-29,3.5153583617747453,0.32970656116058095,30.43,昨日涨跌幅+3.52%，符合2%-7%区间,300814,3.24,-4.62,-6.79,-23.61,3%~4%
2024-04-01,2.901417738212997,-0.0961230374879829,31.18,昨日涨跌幅+2.90%，符合2%-7%区间,300814,-3.17,-7.14,-12.95,-16.03,2%~3%
2024-04-24,4.139610389610393,0.8573655494933607,25.88,昨日涨跌幅+4.14%，符合2%-7%区间,300814,4.16,7.56,8.14,0.07,4%~5%
2024-04-25,5.261106780982083,-1.5920029618659903,26.58,昨日涨跌幅+5.26%，符合2%-7%区间,300814,3.48,3.18,4.5,-1.9,5%~7%
2024-04-29,2.034776174620778,-0.10877447425670095,27.55,昨日涨跌幅+2.03%，符合2%-7%区间,300814,-0.46,0.81,0.81,0.63,2%~3%
2024-05-07,2.036363636363636,-0.7127583749109045,27.86,昨日涨跌幅+2.04%，符合2%-7%区间,300814,-1.21,-3.37,-6.42,0.11,2%~3%
2024-05-17,5.422828972317029,-3.237410071942448,26.9,昨日涨跌幅+5.42%，符合2%-7%区间,300814,4.63,6.93,5.71,8.27,5%~7%
2024-05-20,3.3453237410072,-0.17403411068569463,28.68,昨日涨跌幅+3.35%，符合2%-7%区间,300814,-2.76,-0.91,-1.71,13.07,3%~4%
2024-05-23,3.1104755094744307,-0.832177531206657,28.6,昨日涨跌幅+3.11%，符合2%-7%区间,300814,-0.59,4.96,1.99,13.29,3%~4%
2024-05-29,6.4732932437212565,-1.9601328903654514,29.51,昨日涨跌幅+6.47%，符合2%-7%区间,300814,-1.16,9.89,6.23,6.57,5%~7%
2024-06-07,3.3407572383073347,-2.3706896551723977,31.71,昨日涨跌幅+3.34%，符合2%-7%区间,300814,1.14,-0.85,2.62,1.61,3%~4%
2024-06-12,3.976721629485924,-2.0522388059701413,31.5,昨日涨跌幅+3.98%，符合2%-7%区间,300814,-0.18,3.31,2.58,0.13,3%~4%
2024-06-13,2.083333333333348,1.218397806883953,33.23,昨日涨跌幅+2.08%，符合2%-7%区间,300814,-6.9,-0.28,-4.58,-7.56,2%~3%
2024-06-18,5.156300354495658,-1.562978853815522,32.12,昨日涨跌幅+5.16%，符合2%-7%区间,300814,0.59,-0.09,-6.54,-4.83,5%~7%
2024-06-27,5.048156758551969,-1.9917799557382154,31.0,昨日涨跌幅+5.05%，符合2%-7%区间,300814,3.88,-1.38,-13.86,-8.7,5%~7%
2024-07-01,4.803635183382027,-0.9600495509445639,31.98,昨日涨跌幅+4.80%，符合2%-7%区间,300814,-4.41,-16.51,-18.89,-13.32,4%~5%
2024-07-10,5.2247406838263455,-0.766703176341732,27.18,昨日涨跌幅+5.22%，符合2%-7%区间,300814,4.17,2.04,-1.53,-5.98,5%~7%
2024-07-12,2.899601304820587,-1.3737231419513884,28.0,昨日涨跌幅+2.90%，符合2%-7%区间,300814,-0.96,-4.42,-4.85,-9.28,2%~3%
2024-08-01,2.64591439688715,0.6823351023502733,26.56,昨日涨跌幅+2.65%，符合2%-7%区间,300814,-5.44,-11.24,-12.33,-9.99,2%~3%
2024-08-19,2.0016680567139344,0.40883074407194187,24.56,昨日涨跌幅+2.00%，符合2%-7%区间,300814,-4.96,-7.16,-5.7,-3.62,2%~3%
2024-09-02,5.107881990312646,0.4608294930875445,23.98,昨日涨跌幅+5.11%，符合2%-7%区间,300814,-0.03,0.6,-3.24,-5.66,5%~7%
2024-09-11,3.9535883111302175,-1.8602728400165525,23.74,昨日涨跌幅+3.95%，符合2%-7%区间,300814,-1.54,-4.7,-3.69,10.08,3%~4%
2024-09-25,3.9755351681957096,1.134453781512601,24.07,昨日涨跌幅+3.98%，符合2%-7%区间,300814,1.96,26.77,28.72,29.76,3%~4%
2024-09-27,3.359932801343968,1.828524989841518,25.06,昨日涨跌幅+3.36%，符合2%-7%区间,300814,21.75,23.62,17.16,34.64,3%~4%
2024-09-30,6.460788297440057,3.625954198473269,27.15,昨日涨跌幅+6.46%，符合2%-7%区间,300814,34.89,14.64,14.86,32.69,5%~7%
2024-10-15,6.218144750254839,1.599488163787588,31.76,昨日涨跌幅+6.22%，符合2%-7%区间,300814,-1.73,6.17,8.28,1.11,5%~7%
2024-10-18,2.8434504792332227,1.9571295433364444,32.82,昨日涨跌幅+2.84%，符合2%-7%区间,300814,9.71,0.88,1.4,-8.2,2%~3%
2024-10-21,5.032618825722279,-0.2366163856847292,33.73,昨日涨跌幅+5.03%，符合2%-7%区间,300814,1.94,-0.37,-2.24,-7.25,5%~7%
2024-10-22,6.773144040224777,1.1080332409972193,36.5,昨日涨跌幅+6.77%，符合2%-7%区间,300814,-9.32,-8.86,-12.06,-10.99,5%~7%
2024-11-01,2.031394275161569,-0.8144796380090358,32.88,昨日涨跌幅+2.03%，符合2%-7%区间,300814,-4.84,-2.26,-0.13,-5.42,2%~3%
2024-11-05,3.8385175380542647,0.7010834926705067,31.6,昨日涨跌幅+3.84%，符合2%-7%区间,300814,1.71,3.93,7.35,-0.09,3%~4%
2024-11-06,3.855959209687709,0.5523166615526209,32.77,昨日涨跌幅+3.86%，符合2%-7%区间,300814,-1.35,5.3,2.65,-3.24,3%~4%
2024-11-12,5.071363498329795,-0.5780346820809301,34.4,昨日涨跌幅+5.07%，符合2%-7%区间,300814,-2.23,-9.61,-8.25,-13.54,5%~7%
2024-11-20,4.488448844884485,-0.37902716361339905,31.54,昨日涨跌幅+4.49%，符合2%-7%区间,300814,-0.18,-4.31,-3.61,-4.53,4%~5%
2024-11-26,2.056641942009429,-0.13214403700032573,30.23,昨日涨跌幅+2.06%，符合2%-7%区间,300814,0.58,0.12,0.78,0.71,2%~3%
2024-11-28,2.1782841823056343,-0.13119055428009174,30.45,昨日涨跌幅+2.18%，符合2%-7%区间,300814,-0.61,0.05,0.21,3.2,2%~3%
2024-12-12,2.358336062888955,-0.16000000000000458,31.2,昨日涨跌幅+2.36%，符合2%-7%区间,300814,-0.54,6.58,13.66,13.18,2%~3%
2024-12-17,2.7634961439588768,-1.0318949343339656,31.65,昨日涨跌幅+2.76%，符合2%-7%区间,300814,8.25,9.39,7.18,2.15,2%~3%
2024-12-18,4.252657911194513,-3.0893821235752905,32.31,昨日涨跌幅+4.25%，符合2%-7%区间,300814,9.75,1.02,1.55,-4.98,4%~5%
2024-12-19,3.0293941211757547,-2.9403202328966427,33.34,昨日涨跌幅+3.03%，符合2%-7%区间,300814,3.83,1.73,5.9,-15.61,3%~4%
2024-12-20,3.4934497816593746,-0.16877637130799927,35.49,昨日涨跌幅+3.49%，符合2%-7%区间,300814,-8.06,-7.58,-4.2,-21.61,3%~4%
2024-12-25,3.910785212343426,0.5292561011467134,34.19,昨日涨跌幅+3.91%，符合2%-7%区间,300814,3.26,2.56,-10.22,-4.64,3%~4%
2024-12-31,3.1085043988269723,-0.455062571103515,35.0,昨日涨跌幅+3.11%，符合2%-7%区间,300814,-12.31,-20.51,-13.02,-1.31,3%~4%
