代码,日期,年份,昨日涨跌,开盘涨幅,当日毛收益,当日净收益,开盘价,收盘价,高开低走
300408,2025-10-16,2025,6.1,0.34,1.28,1.18,50.82,51.47,False
300408,2025-12-25,2025,5.68,-0.79,-0.06,-0.16,46.31,46.28,False
300408,2026-01-22,2026,5.56,0.34,-1.15,-1.25,53.15,52.54,True
300408,2026-02-10,2026,6.63,1.44,3.24,3.14,54.97,56.75,False
300408,2026-03-25,2026,6.1,0.39,2.08,1.98,54.45,55.58,False
300408,2026-04-15,2026,5.06,3.54,-2.36,-2.46,66.9,65.32,True
300408,2026-04-27,2026,6.98,0.01,0.95,0.85,75.0,75.71,False
300408,2026-05-28,2026,5.18,2.45,4.85,4.75,126.0,132.11,False
300576,2024-02-20,2024,5.3,-2.16,2.71,2.61,32.1,32.97,False
300576,2024-02-23,2024,5.06,0.0,0.98,0.88,34.7,35.04,False
300576,2024-03-29,2024,5.48,-1.29,1.99,1.89,38.2,38.96,False
300576,2024-04-29,2024,6.0,-0.32,4.33,4.23,36.99,38.59,False
300576,2024-05-31,2024,5.46,-3.43,0.81,0.71,38.25,38.56,False
300576,2024-09-02,2024,5.27,0.21,-2.72,-2.82,33.45,32.54,True
300576,2024-09-25,2024,6.11,0.66,-0.84,-0.94,32.0,31.73,True
300576,2024-11-06,2024,5.13,0.92,0.42,0.32,54.97,55.2,False
300576,2024-11-11,2024,6.85,4.19,-0.81,-0.91,62.1,61.6,True
300576,2025-03-28,2025,5.95,1.5,-3.43,-3.53,46.1,44.52,True
300576,2025-07-01,2025,5.6,0.35,1.26,1.16,37.28,37.75,False
300576,2025-08-29,2025,5.32,-0.05,-1.5,-1.6,40.6,39.99,False
300576,2025-12-04,2025,5.12,-1.16,-2.75,-2.85,40.76,39.64,False
300576,2026-05-19,2026,6.63,-2.69,4.17,4.07,44.15,45.99,False
300601,2024-02-08,2024,6.1,-1.34,0.34,0.24,23.51,23.59,False
300601,2024-05-07,2024,5.2,-0.33,0.14,0.04,21.18,21.21,False
300601,2024-09-25,2024,6.11,1.0,0.21,0.11,14.2,14.23,False
300601,2024-09-27,2024,5.34,2.74,9.74,9.64,15.4,16.9,False
300601,2024-10-21,2024,5.86,0.0,-0.16,-0.26,18.26,18.23,False
300601,2024-11-12,2024,5.39,-0.05,-0.05,-0.15,20.72,20.71,False
300601,2025-04-09,2025,5.9,-1.95,1.99,1.89,14.07,14.35,False
300601,2025-06-10,2025,5.79,-0.13,-0.86,-0.96,15.15,15.02,False
300601,2026-04-23,2026,5.99,-0.27,-2.53,-2.63,14.64,14.27,False
300628,2017-04-07,2017,5.89,-2.48,-3.01,-3.11,12.97,12.58,False
300628,2017-06-08,2017,5.76,-0.29,-1.27,-1.37,10.25,10.12,False
300628,2017-06-26,2017,5.3,-0.18,0.27,0.17,11.1,11.13,False
300628,2017-09-01,2017,5.62,0.32,4.56,4.46,9.43,9.86,False
300628,2017-10-09,2017,6.81,1.06,-7.07,-7.17,10.46,9.72,True
300628,2017-10-25,2017,6.12,-0.53,1.4,1.3,9.31,9.44,False
300628,2017-10-30,2017,5.25,-0.2,-7.19,-7.29,10.01,9.29,False
300628,2017-11-29,2017,6.84,0.0,-2.63,-2.73,7.97,7.76,False
300628,2017-12-21,2017,5.42,0.25,1.25,1.15,7.99,8.09,False
300628,2018-03-06,2018,6.75,0.15,14.48,14.38,6.49,7.43,False
300628,2018-04-25,2018,6.83,10.16,-6.11,-6.21,9.65,9.06,True
300628,2018-06-06,2018,6.47,-1.05,4.37,4.27,8.47,8.84,False
300628,2018-06-25,2018,5.68,1.6,0.0,-0.1,6.99,6.99,False
300628,2018-06-27,2018,6.15,0.27,-0.4,-0.5,7.44,7.41,True
300628,2018-07-02,2018,6.88,0.0,-2.9,-3.0,7.92,7.69,False
300628,2018-07-04,2018,6.76,-1.22,-7.15,-7.25,8.11,7.53,False
300628,2018-08-21,2018,6.08,-0.29,3.16,3.06,6.96,7.18,False
300628,2018-08-24,2018,5.41,-0.42,-3.34,-3.44,7.18,6.94,False
300628,2018-08-28,2018,5.48,-0.14,-1.64,-1.74,7.31,7.19,False
300628,2018-09-14,2018,5.93,0.45,-1.81,-1.91,6.64,6.52,True
300628,2018-09-25,2018,6.75,0.47,6.76,6.66,6.36,6.79,False
300628,2018-10-18,2018,6.13,-0.46,-1.07,-1.17,6.55,6.48,False
300628,2018-10-22,2018,6.94,2.31,8.89,8.79,7.09,7.72,False
300628,2018-10-30,2018,5.48,0.65,4.26,4.16,7.75,8.08,False
300628,2019-01-21,2019,6.57,0.67,-2.58,-2.68,10.45,10.18,True
300628,2019-01-28,2019,5.31,-0.1,4.55,4.45,10.1,10.56,False
300628,2019-04-10,2019,6.11,-0.64,-3.16,-3.26,15.53,15.04,False
300628,2019-04-17,2019,6.19,-0.97,4.25,4.15,15.29,15.94,False
300628,2019-06-28,2019,6.55,-0.8,2.61,2.51,17.27,17.72,False
300628,2019-07-26,2019,6.56,0.65,-3.21,-3.31,20.26,19.61,True
300628,2019-07-30,2019,5.35,-0.92,1.32,1.22,20.47,20.74,False
300628,2019-10-23,2019,5.35,-0.15,-1.98,-2.08,26.75,26.22,False
300628,2019-12-06,2019,6.81,0.4,1.84,1.74,27.7,28.21,False
300628,2020-01-10,2020,6.39,0.82,-0.95,-1.05,29.36,29.08,True
300628,2020-02-06,2020,6.39,-1.87,1.82,1.72,37.27,37.95,False
300628,2020-03-26,2020,5.4,-1.52,-3.61,-3.71,35.75,34.46,False
300628,2020-04-03,2020,5.84,-0.06,1.91,1.81,32.97,33.6,False
300628,2020-04-29,2020,5.09,1.09,-1.7,-1.8,35.27,34.67,True
300628,2020-05-11,2020,5.32,1.72,-0.37,-0.47,37.89,37.75,True
300628,2020-06-01,2020,5.24,-1.89,8.65,8.55,34.7,37.7,False
300628,2020-06-02,2020,6.59,0.61,-0.34,-0.44,37.93,37.8,True
300628,2020-09-18,2020,6.35,-1.4,4.63,4.53,34.52,36.12,False
300628,2020-12-28,2020,6.43,-0.62,-0.79,-0.89,44.57,44.22,False
300628,2021-01-06,2021,5.81,-0.04,-2.22,-2.32,46.77,45.73,False
300628,2021-01-13,2021,6.73,1.14,-4.29,-4.39,46.85,44.84,True
300628,2021-02-08,2021,5.11,-0.27,1.75,1.65,55.85,56.83,False
300628,2021-03-03,2021,5.09,-1.07,0.1,-0.0,50.08,50.13,False
300628,2021-04-23,2021,5.1,0.57,-3.82,-3.92,46.05,44.29,True
300628,2021-07-07,2021,5.99,1.18,2.33,2.23,54.97,56.25,False
300628,2021-07-16,2021,6.26,0.42,-0.43,-0.53,62.24,61.97,True
300628,2021-09-29,2021,6.61,0.0,-2.91,-3.01,54.38,52.8,False
300628,2021-10-18,2021,6.29,-0.6,-2.33,-2.43,51.56,50.36,False
300628,2021-12-08,2021,5.03,0.62,1.77,1.67,53.76,54.71,False
300628,2022-03-02,2022,5.02,-1.27,1.15,1.05,49.76,50.33,False
300628,2022-03-18,2022,5.12,-0.67,-1.35,-1.45,48.91,48.25,False
300628,2022-04-11,2022,5.99,-0.36,-5.61,-5.71,49.37,46.6,False
300628,2023-07-20,2023,6.27,-1.06,0.87,0.77,34.39,34.69,False
300628,2023-09-15,2023,6.62,0.12,-1.22,-1.32,32.9,32.5,True
300628,2024-04-24,2024,6.0,-0.65,-0.4,-0.5,32.1,31.97,False
300628,2024-05-08,2024,5.26,-1.09,3.3,3.2,31.85,32.9,False
300628,2024-09-30,2024,5.93,5.6,9.93,9.83,35.64,39.18,False
300628,2025-08-27,2025,5.52,-0.33,-2.46,-2.56,36.61,35.71,False
300628,2026-01-28,2026,5.57,0.25,0.76,0.66,36.7,36.98,False
300628,2026-04-23,2026,5.98,0.16,-1.59,-1.69,36.56,35.98,True
300628,2026-06-02,2026,5.53,-0.39,3.95,3.85,38.0,39.5,False
300655,2024-06-12,2024,5.88,-2.05,0.12,0.02,8.11,8.12,False
300655,2024-09-02,2024,5.0,0.77,-3.2,-3.3,6.56,6.35,True
300655,2024-09-19,2024,6.8,-1.52,1.69,1.59,6.5,6.61,False
300655,2024-09-30,2024,6.7,5.05,12.47,12.37,7.7,8.66,False
300655,2024-11-06,2024,6.08,1.43,-2.54,-2.64,10.62,10.35,True
300655,2024-11-11,2024,5.59,4.3,9.2,9.1,11.63,12.7,False
300655,2024-11-26,2024,6.46,0.97,-3.31,-3.41,11.48,11.1,True
300655,2025-01-15,2025,5.13,0.0,-1.33,-1.43,9.01,8.89,False
300655,2025-02-07,2025,5.56,0.0,1.12,1.02,8.93,9.03,False
300655,2025-03-28,2025,6.22,0.34,-2.63,-2.73,8.74,8.51,True
300655,2025-05-30,2025,5.12,-0.33,-2.55,-2.65,9.01,8.78,False
300655,2025-07-01,2025,6.15,0.1,-0.3,-0.4,10.02,9.99,True
300655,2025-09-02,2025,6.58,0.08,-5.06,-5.16,12.64,12.0,True
300655,2025-09-04,2025,6.83,0.47,-4.89,-4.99,12.88,12.25,True
300655,2025-09-24,2025,5.21,0.0,5.64,5.54,14.35,15.16,False
300655,2025-09-25,2025,5.64,-0.33,1.52,1.42,15.11,15.34,False
300655,2025-10-09,2025,5.35,-0.46,-1.83,-1.93,15.28,15.0,False
300655,2026-01-16,2026,6.34,0.66,-1.37,-1.47,19.75,19.48,True
300655,2026-04-09,2026,5.01,-0.99,-0.2,-0.3,14.93,14.9,False
300655,2026-05-07,2026,5.83,0.59,2.28,2.18,15.35,15.7,False
300655,2026-05-21,2026,6.29,-0.46,-3.23,-3.33,17.32,16.76,False
300655,2026-05-26,2026,6.49,-1.06,-2.71,-2.81,17.69,17.21,False
300661,2024-02-19,2024,5.96,-0.04,-0.74,-0.84,70.74,70.22,False
300661,2024-02-28,2024,5.04,-0.53,-4.64,-4.74,70.85,67.56,False
300661,2024-04-24,2024,6.44,-0.1,6.47,6.37,67.23,71.58,False
300661,2024-04-25,2024,6.36,-0.31,-0.27,-0.37,71.36,71.17,False
300661,2024-06-21,2024,6.04,-2.06,1.05,0.95,85.99,86.89,False
300661,2024-07-22,2024,6.75,-0.27,0.79,0.69,82.6,83.25,False
300661,2025-08-04,2025,5.24,-0.76,2.37,2.27,74.36,76.12,False
300661,2025-10-14,2025,5.77,2.02,-5.42,-5.52,87.21,82.48,True
300661,2025-12-25,2025,6.34,2.25,-1.58,-1.68,70.88,69.76,True
300661,2026-01-22,2026,5.77,2.48,-3.08,-3.18,77.97,75.57,True
300661,2026-03-09,2026,5.03,-2.66,0.8,0.7,64.0,64.51,False
300661,2026-03-17,2026,6.31,-0.27,-4.03,-4.13,77.11,74.0,False
300661,2026-03-26,2026,6.1,0.6,-1.81,-1.91,73.44,72.11,True
300661,2026-04-08,2026,5.56,2.92,3.54,3.44,74.05,76.67,False
300661,2026-04-09,2026,6.56,-1.53,5.62,5.52,75.5,79.74,False
300661,2026-04-24,2026,6.24,5.18,-2.35,-2.45,91.5,89.35,True
300661,2026-05-13,2026,5.06,-1.33,2.66,2.56,102.0,104.71,False
300661,2026-05-20,2026,6.88,-0.44,4.18,4.08,112.1,116.79,False
300661,2026-05-26,2026,6.84,-0.67,-0.97,-1.07,117.8,116.66,False
300672,2024-01-12,2024,6.9,-0.6,-4.26,-4.36,68.08,65.18,False
300672,2024-02-07,2024,6.87,1.53,4.46,4.36,41.07,42.9,False
300672,2024-02-08,2024,6.06,2.14,7.44,7.34,43.82,47.08,False
300672,2024-02-20,2024,6.2,-2.0,1.41,1.31,49.0,49.69,False
300672,2024-06-12,2024,6.12,-2.81,1.82,1.72,62.49,63.63,False
300672,2024-07-10,2024,5.95,-1.14,1.59,1.49,52.95,53.79,False
300672,2024-07-17,2024,5.45,-1.1,-1.79,-1.89,55.9,54.9,False
300672,2024-07-31,2024,5.19,-1.15,3.89,3.79,53.28,55.35,False
300672,2024-09-27,2024,5.27,2.09,8.05,7.95,48.31,52.2,False
300672,2024-11-06,2024,5.19,0.24,-1.6,-1.7,71.7,70.55,True
300672,2024-11-12,2024,5.45,1.25,-3.31,-3.41,76.94,74.39,True
300672,2024-12-19,2024,6.45,-2.3,3.09,2.99,70.0,72.16,False
300672,2025-01-22,2025,6.13,-2.04,0.52,0.42,63.81,64.14,False
300672,2025-06-09,2025,5.48,-0.58,-4.07,-4.17,85.0,81.54,False
300672,2025-06-30,2025,6.37,0.75,-0.67,-0.77,85.49,84.92,True
300672,2025-08-29,2025,5.87,-1.0,-2.24,-2.34,99.94,97.7,False
300672,2025-10-27,2025,5.66,1.81,3.23,3.13,92.8,95.8,False
300672,2025-10-28,2025,5.1,-0.94,-2.62,-2.72,94.9,92.41,False
300672,2026-01-13,2026,5.46,-0.28,-1.53,-1.63,124.0,122.1,False
300672,2026-01-15,2026,5.65,0.39,3.19,3.09,129.5,133.63,False
300672,2026-01-22,2026,6.42,1.8,3.06,2.96,151.13,155.76,False
300672,2026-01-28,2026,5.91,0.73,-1.48,-1.58,145.05,142.9,True
300672,2026-02-27,2026,6.35,-1.43,6.05,5.95,152.0,161.2,False
300672,2026-05-07,2026,6.56,0.66,5.09,4.99,191.26,201.0,False
300672,2026-05-08,2026,5.79,-2.37,9.34,9.24,196.23,214.56,False
300672,2026-05-11,2026,6.75,4.4,5.13,5.03,224.0,235.5,False
300672,2026-05-28,2026,5.75,0.0,-0.71,-0.81,351.0,348.51,False
300782,2024-06-12,2024,5.12,-0.37,1.15,1.05,89.57,90.6,False
300782,2024-08-01,2024,5.21,0.52,-1.33,-1.43,77.55,76.52,True
300782,2024-09-20,2024,5.94,-0.16,-2.06,-2.16,62.51,61.22,False
300782,2024-09-27,2024,5.49,1.86,12.03,11.93,69.1,77.41,False
300782,2024-10-10,2024,5.22,0.0,-8.27,-8.37,117.29,107.59,False
300782,2024-12-05,2024,5.28,-0.29,0.51,0.41,98.36,98.86,False
300782,2025-08-25,2025,5.89,0.0,-0.33,-0.43,84.73,84.45,False
300782,2026-03-05,2026,5.51,3.28,-2.62,-2.72,85.0,82.77,True
300782,2026-03-11,2026,5.19,-0.81,-0.43,-0.53,84.51,84.15,False
300782,2026-04-07,2026,5.32,-0.17,-1.18,-1.28,88.95,87.9,False
300814,2024-01-22,2024,5.88,0.0,1.56,1.46,32.61,33.12,False
300814,2024-02-07,2024,5.73,0.75,-4.52,-4.62,24.34,23.24,True
300814,2024-03-01,2024,5.45,0.48,4.67,4.57,29.14,30.5,False
300814,2024-03-04,2024,5.17,0.0,7.31,7.21,30.5,32.73,False
300814,2024-03-11,2024,6.36,-2.58,6.81,6.71,31.3,33.43,False
300814,2024-04-25,2024,5.26,-1.59,1.69,1.59,26.58,27.03,False
300814,2024-05-17,2024,5.42,-3.24,6.8,6.7,26.9,28.73,False
300814,2024-05-29,2024,6.47,-1.96,-0.58,-0.68,29.51,29.34,False
300814,2024-06-18,2024,5.16,-1.56,3.46,3.36,32.12,33.23,False
300814,2024-06-27,2024,5.05,-1.99,-0.61,-0.71,31.0,30.81,False
300814,2024-07-10,2024,5.22,-0.77,1.51,1.41,27.18,27.59,False
300814,2024-09-02,2024,5.11,0.46,-1.0,-1.1,23.98,23.74,True
300814,2024-09-30,2024,6.46,3.63,12.63,12.53,27.15,30.58,False
300814,2024-10-15,2024,6.22,1.6,-0.6,-0.7,31.76,31.57,True
300814,2024-10-21,2024,5.03,-0.24,7.03,6.93,33.73,36.1,False
300814,2024-10-22,2024,6.77,1.11,-5.53,-5.63,36.5,34.48,True
300814,2024-11-12,2024,5.07,-0.58,-1.13,-1.23,34.4,34.01,False
300814,2025-01-08,2025,5.52,-1.56,5.31,5.21,29.0,30.54,False
300814,2025-01-15,2025,6.48,0.96,9.31,9.21,31.69,34.64,False
300814,2025-02-18,2025,5.36,-0.55,-4.04,-4.14,36.18,34.72,False
300814,2025-02-24,2025,6.89,-2.3,-0.33,-0.43,40.0,39.87,False
300814,2025-06-05,2025,5.92,-0.46,3.6,3.5,28.3,29.32,False
300814,2025-06-10,2025,5.33,0.06,0.74,0.64,31.02,31.25,False
300814,2025-07-09,2025,6.52,-0.14,-1.71,-1.81,34.6,34.01,False
300814,2025-07-28,2025,5.77,1.03,2.63,2.53,35.4,36.33,False
300814,2025-08-12,2025,6.84,0.0,1.19,1.09,37.0,37.44,False
300814,2025-08-26,2025,5.03,-1.4,-1.31,-1.41,46.54,45.93,False
300814,2025-08-29,2025,5.23,-2.22,-4.16,-4.26,47.06,45.1,False
300814,2025-09-17,2025,5.19,2.05,-4.11,-4.21,52.76,50.59,True
300814,2025-09-22,2025,5.33,0.0,0.02,-0.08,52.0,52.01,False
300814,2025-10-16,2025,5.67,-0.75,4.1,4.0,51.94,54.07,False
300814,2025-10-27,2025,5.14,3.36,2.01,1.91,58.82,60.0,False
300814,2025-10-28,2025,5.43,-1.77,-0.19,-0.29,58.94,58.83,False
300814,2025-11-04,2025,5.57,-0.32,10.3,10.2,58.71,64.76,False
300814,2025-11-27,2025,5.06,-6.0,-0.79,-0.89,85.95,85.27,False
300814,2025-12-25,2025,6.08,0.01,-3.67,-3.77,83.47,80.41,True
300814,2026-01-29,2026,5.03,-1.33,-1.89,-1.99,74.0,72.6,False
300814,2026-02-09,2026,5.66,2.2,-1.84,-1.94,79.0,77.55,True
300814,2026-03-05,2026,5.14,1.29,-1.77,-1.87,110.0,108.05,True
300814,2026-04-02,2026,6.55,-0.88,-2.16,-2.26,84.84,83.01,False
300814,2026-04-30,2026,6.06,2.29,2.72,2.62,105.24,108.1,False
300814,2026-05-06,2026,5.07,0.65,6.9,6.8,108.8,116.31,False
300814,2026-05-19,2026,5.41,-0.58,1.98,1.88,127.76,130.29,False
300814,2026-06-01,2026,5.23,-1.87,-7.88,-7.98,156.8,144.45,False
300853,2024-01-10,2024,6.19,-2.44,-1.51,-1.61,28.44,28.01,False
300853,2024-02-27,2024,5.13,-2.15,2.49,2.39,20.05,20.55,False
300853,2024-03-01,2024,5.7,0.15,1.02,0.92,19.69,19.89,False
300853,2024-06-27,2024,5.73,0.56,-1.73,-1.83,14.48,14.23,True
300853,2024-08-29,2024,6.19,0.33,0.98,0.88,12.22,12.34,False
300853,2024-09-30,2024,5.15,2.26,11.93,11.83,14.0,15.67,False
300853,2024-11-05,2024,5.5,1.51,1.1,1.0,18.1,18.3,False
300853,2024-12-02,2024,5.82,1.43,1.95,1.85,18.45,18.81,False
300853,2024-12-04,2024,6.01,-3.41,7.53,7.43,19.26,20.71,False
300853,2024-12-25,2024,5.19,-0.9,21.09,20.99,22.1,26.76,False
300853,2025-02-06,2025,5.25,1.14,9.04,8.94,19.47,21.23,False
300853,2025-02-11,2025,5.25,-0.77,0.82,0.72,21.9,22.08,False
300853,2025-03-11,2025,5.9,-1.67,-0.23,-0.33,30.53,30.46,False
300853,2025-03-13,2025,6.37,-1.98,-7.3,-7.4,31.76,29.44,False
300853,2025-03-17,2025,5.37,0.68,-0.99,-1.09,31.23,30.92,True
300853,2025-07-29,2025,5.99,0.08,-2.22,-2.32,25.66,25.09,True
300853,2025-11-04,2025,6.21,-0.54,-0.29,-0.39,23.98,23.91,False
300853,2026-04-09,2026,5.29,-0.58,-1.53,-1.63,18.99,18.7,False
300853,2026-05-26,2026,6.11,0.99,5.45,5.35,35.79,37.74,False
300853,2026-05-27,2026,6.49,-2.15,0.16,0.06,36.93,36.99,False
300979,2024-02-05,2024,5.22,1.21,1.37,1.27,57.69,58.48,False
300979,2024-03-18,2024,5.92,0.0,0.85,0.75,59.08,59.58,False
300979,2024-05-07,2024,5.14,-1.12,-1.0,-1.1,69.83,69.13,False
300979,2024-08-07,2024,6.05,-0.24,0.96,0.86,59.12,59.69,False
300979,2024-10-09,2024,6.21,-5.35,-7.67,-7.77,74.3,68.6,False
300979,2024-12-10,2024,5.67,1.71,-1.84,-1.94,77.3,75.88,True
300979,2025-05-30,2025,5.09,-0.83,-2.0,-2.1,54.01,52.93,False
301308,2024-03-01,2024,6.56,-0.75,6.22,6.12,82.5,87.63,False
301308,2024-03-04,2024,5.43,2.64,-2.71,-2.81,89.94,87.5,True
301308,2024-04-08,2024,6.35,-1.13,-5.06,-5.16,99.02,94.01,False
301308,2024-06-12,2024,5.23,-1.14,1.77,1.67,93.03,94.68,False
301308,2024-10-15,2024,5.03,0.01,-1.43,-1.53,88.26,87.0,True
301308,2024-11-12,2024,5.08,0.54,-4.1,-4.2,97.2,93.21,True
301308,2025-02-17,2025,5.22,1.6,3.08,2.98,91.32,94.13,False
301308,2025-02-20,2025,6.98,-0.01,-0.03,-0.13,95.66,95.63,False
301308,2025-02-25,2025,6.33,-2.38,0.71,0.61,101.0,101.72,False
301308,2025-03-17,2025,6.02,-0.34,0.92,0.82,108.0,108.99,False
301308,2025-06-18,2025,6.83,-0.39,5.43,5.33,76.2,80.34,False
301308,2025-06-19,2025,5.02,0.07,-1.18,-1.28,80.4,79.45,True
301308,2025-07-25,2025,5.03,-0.16,1.81,1.71,85.65,87.2,False
301308,2025-07-30,2025,5.91,-1.13,0.77,0.67,90.0,90.69,False
301308,2025-09-12,2025,5.9,3.59,9.88,9.78,101.0,110.98,False
301308,2025-09-30,2025,5.22,7.17,11.97,11.87,159.0,178.03,False
301308,2025-10-24,2025,5.12,3.58,12.69,12.59,197.0,222.0,False
301308,2025-10-30,2025,6.04,7.76,-3.74,-3.84,294.0,283.0,True
301308,2025-11-04,2025,6.77,-1.43,-4.08,-4.18,275.0,263.77,False
301308,2025-11-12,2025,6.21,-4.22,7.27,7.17,289.0,310.0,False
301308,2025-11-14,2025,5.23,-8.83,-2.13,-2.23,297.4,291.07,False
301308,2025-12-25,2025,5.27,-0.17,0.08,-0.02,255.01,255.22,False
301308,2026-03-17,2026,6.32,-1.1,-3.24,-3.34,343.0,331.9,False
301308,2026-03-25,2026,5.65,-0.19,4.73,4.63,322.88,338.16,False
301308,2026-04-28,2026,5.43,1.66,-4.57,-4.67,399.99,381.7,True
600171,2024-02-19,2024,5.34,1.55,1.86,1.76,11.82,12.04,False
600171,2024-03-01,2024,5.53,-0.08,4.16,4.06,12.97,13.51,False
600171,2024-04-30,2024,5.3,0.08,-0.79,-0.89,12.73,12.63,True
600171,2024-06-06,2024,6.28,5.5,4.27,4.17,18.03,18.8,False
600171,2024-06-19,2024,6.74,-2.17,1.6,1.5,19.37,19.68,False
600171,2024-08-12,2024,5.31,-4.21,-0.78,-0.88,23.18,23.0,False
600171,2024-08-15,2024,5.81,-1.98,0.66,0.56,24.26,24.42,False
600171,2024-09-02,2024,6.56,-0.87,-4.55,-4.65,20.46,19.53,False
600171,2024-09-10,2024,6.05,-0.93,-0.47,-0.57,21.37,21.27,False
600171,2024-09-30,2024,6.49,4.67,5.08,4.98,24.2,25.43,False
600171,2024-11-01,2024,5.88,-2.79,-7.41,-7.51,49.9,46.2,False
600171,2024-11-07,2024,6.21,0.02,-3.28,-3.38,46.69,45.16,True
600171,2024-12-25,2024,5.75,-2.15,0.13,0.03,45.01,45.07,False
600171,2025-01-15,2025,6.84,0.71,0.44,0.34,36.66,36.82,False
600171,2025-02-20,2025,5.01,0.0,-1.28,-1.38,39.19,38.69,False
600171,2025-04-10,2025,5.63,0.67,0.64,0.54,31.36,31.56,False
600171,2025-04-15,2025,5.96,-0.87,1.56,1.46,36.47,37.04,False
600171,2026-03-11,2026,6.61,0.0,-1.81,-1.91,31.44,30.87,False
600183,2024-01-16,2024,5.96,0.52,-1.31,-1.41,17.5,17.27,True
600183,2024-02-07,2024,6.84,0.34,-0.34,-0.44,14.74,14.69,True
600183,2024-03-19,2024,5.55,-0.43,-2.01,-2.11,18.37,18.0,False
600183,2024-03-21,2024,5.39,-1.0,-2.56,-2.66,18.78,18.3,False
600183,2024-05-06,2024,5.08,1.85,-1.11,-1.21,19.81,19.59,True
600183,2024-06-17,2024,5.76,0.42,-0.7,-0.8,21.57,21.42,True
600183,2024-09-30,2024,6.2,4.22,4.2,4.1,20.0,20.84,False
600183,2024-11-06,2024,6.24,0.35,-3.61,-3.71,22.71,21.89,True
600183,2024-12-17,2024,5.88,0.21,3.72,3.62,23.65,24.53,False
600183,2024-12-27,2024,5.99,-0.46,-1.17,-1.27,25.7,25.4,False
600183,2025-01-21,2025,5.87,0.31,0.45,0.35,29.15,29.28,False
600183,2025-01-23,2025,5.19,2.01,-4.65,-4.75,31.42,29.96,True
600183,2025-04-11,2025,5.67,-0.09,1.08,0.98,23.08,23.33,False
600183,2025-05-15,2025,6.03,-0.5,0.62,0.52,27.64,27.81,False
600183,2025-06-05,2025,5.69,-0.51,4.49,4.39,27.16,28.38,False
600183,2025-06-19,2025,6.14,0.17,-2.08,-2.18,29.8,29.18,True
600183,2025-07-09,2025,5.95,2.96,-0.52,-0.62,33.0,32.83,True
600183,2025-07-22,2025,5.23,-1.04,1.18,1.08,38.01,38.46,False
600183,2025-08-14,2025,6.02,-2.16,-2.28,-2.38,41.7,40.75,False
600183,2025-09-19,2025,5.4,1.44,-2.1,-2.2,57.2,56.0,True
600183,2025-09-23,2025,6.25,4.74,-5.92,-6.02,62.32,58.63,True
600183,2025-10-27,2025,5.03,1.9,7.95,7.85,59.61,64.35,False
600183,2025-11-26,2025,5.07,-1.7,5.15,5.05,54.4,57.2,False
600183,2025-12-18,2025,5.66,-2.6,-3.32,-3.42,63.3,61.2,False
600183,2025-12-29,2025,5.4,0.08,-1.82,-1.92,74.56,73.2,True
600183,2026-02-25,2026,5.26,0.4,1.91,1.81,67.9,69.2,False
600183,2026-02-27,2026,5.49,-3.42,-1.97,-2.07,70.5,69.11,False
600183,2026-03-11,2026,5.73,0.92,-2.31,-2.41,65.0,63.5,True
600183,2026-04-08,2026,5.14,3.26,3.47,3.37,57.0,58.98,False
600183,2026-04-09,2026,6.85,-1.98,2.4,2.3,57.81,59.2,False
600183,2026-04-15,2026,5.28,2.51,-2.34,-2.44,68.5,66.9,True
600183,2026-04-28,2026,5.56,0.87,-0.93,-1.03,77.34,76.62,True
600183,2026-05-07,2026,5.62,1.99,-0.51,-0.61,82.42,82.0,True
600188,2024-02-23,2024,6.57,0.04,-0.69,-0.79,27.42,27.23,True
600188,2024-07-16,2024,5.95,0.51,-0.13,-0.23,15.74,15.72,True
600188,2025-07-23,2025,6.27,1.77,-3.26,-3.36,13.8,13.35,True
600188,2026-02-13,2026,5.17,-1.6,0.7,0.6,17.23,17.35,False
600188,2026-03-03,2026,6.38,1.33,7.33,7.23,19.1,20.5,False
600188,2026-03-10,2026,5.19,-5.42,1.56,1.46,19.18,19.48,False
600563,2024-01-24,2024,6.6,0.79,-4.76,-4.86,104.87,99.88,True
600563,2024-03-11,2024,6.55,-0.87,4.95,4.85,109.0,114.4,False
600563,2024-04-30,2024,5.34,-1.14,0.66,0.56,97.85,98.5,False
600563,2024-07-26,2024,5.34,-1.08,-0.96,-1.06,91.01,90.14,False
600563,2024-08-07,2024,6.36,-0.54,-2.23,-2.33,86.69,84.76,False
600563,2024-08-27,2024,6.75,0.7,-0.75,-0.85,78.8,78.21,True
600563,2024-08-30,2024,6.7,0.0,2.11,2.01,83.76,85.53,False
600563,2024-10-09,2024,6.12,-2.03,-2.19,-2.29,107.3,104.95,False
600563,2025-01-20,2025,5.98,1.34,-1.24,-1.34,123.58,122.05,True
600563,2025-03-04,2025,5.33,0.03,-0.91,-1.01,128.85,127.68,True
600563,2025-03-11,2025,5.03,-0.77,1.29,1.19,128.0,129.65,False
600563,2025-10-17,2025,5.28,-0.54,-5.43,-5.53,128.28,121.32,False
600563,2026-03-25,2026,5.96,3.79,3.61,3.51,132.0,136.77,False
600563,2026-03-30,2026,5.78,-5.01,-2.24,-2.34,135.53,132.5,False
600563,2026-04-15,2026,5.76,0.32,-2.72,-2.82,126.67,123.22,True
